Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8712,CA-2014-105648,03-03-2014,07-03-2014,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.35200,3,0.200,-23.488200
8713,US-2015-145422,03-12-2015,07-12-2015,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.49900,3,0.150,-29.605800
8714,CA-2017-136623,11-07-2017,16-07-2017,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.95200,6,0.200,5.396400
8715,CA-2017-136623,11-07-2017,16-07-2017,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.80000,5,0.200,9.312500
8716,CA-2017-121678,16-11-2017,20-11-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.82400,1,0.700,-1.398400
8717,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.38400,4,0.800,-160.960000
8718,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.98400,2,0.600,-4.539600
8719,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.26400,8,0.200,3.942400
8720,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.55200,3,0.200,5.637600
8721,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.37200,2,0.300,-119.231200
8722,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.53600,9,0.200,6.753600
8723,CA-2016-120824,12-06-2016,16-06-2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.52400,2,0.800,-2.667000
8724,US-2016-135209,29-12-2016,31-12-2016,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.40800,7,0.200,13.092800
8725,US-2016-135209,29-12-2016,31-12-2016,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.34400,6,0.200,8.870400
8726,CA-2017-148145,18-03-2017,23-03-2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.20000,4,0.000,21.252000
8727,CA-2015-103870,27-12-2015,31-12-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.72800,3,0.200,0.709200
8728,CA-2015-103870,27-12-2015,31-12-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.35200,3,0.200,16.005600
8729,CA-2015-103870,27-12-2015,31-12-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.10400,2,0.200,8.194000
8730,CA-2015-103870,27-12-2015,31-12-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,22.51200,3,0.200,2.251200
8731,CA-2015-103870,27-12-2015,31-12-2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.74400,7,0.200,-12.730200
8732,CA-2015-111017,31-07-2015,06-08-2015,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59000,3,0.000,15.777000
8733,CA-2017-116988,27-06-2017,29-06-2017,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44000,3,0.000,9.331200
8734,CA-2017-116988,27-06-2017,29-06-2017,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.30000,3,0.000,40.416000
8735,CA-2017-116988,27-06-2017,29-06-2017,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45000,5,0.000,244.615500
8736,US-2014-169390,07-02-2014,10-02-2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96000,4,0.000,9.744000
8737,CA-2016-168774,04-09-2016,09-09-2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41000,3,0.000,160.623000
8738,CA-2017-161592,06-04-2017,10-04-2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.10000,5,0.700,-5.940000
8739,US-2017-131961,08-12-2017,11-12-2017,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.24800,4,0.200,3.643200
8740,US-2017-131961,08-12-2017,11-12-2017,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.98800,2,0.400,-20.997000
8741,CA-2016-102498,24-07-2016,25-07-2016,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.20000,5,0.000,21.228000
8742,CA-2015-113222,09-11-2015,09-11-2015,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74000,3,0.000,5.155200
8743,US-2015-144771,02-10-2015,04-10-2015,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.03200,1,0.200,3.033800
8744,US-2015-144771,02-10-2015,04-10-2015,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04000,3,0.200,-4.641000
8745,CA-2015-162376,22-11-2015,25-11-2015,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,17.12000,4,0.000,4.964800
8746,CA-2015-162376,22-11-2015,25-11-2015,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94000,3,0.000,28.171800
8747,CA-2017-128076,02-02-2017,07-02-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58000,2,0.000,12.634800
8748,CA-2017-128076,02-02-2017,07-02-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96000,2,0.200,10.062000
8749,CA-2017-128076,02-02-2017,07-02-2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.98400,2,0.200,38.997400
8750,US-2015-163825,16-06-2015,19-06-2015,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.37600,3,0.200,1143.891000
8751,US-2015-163825,16-06-2015,19-06-2015,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98000,2,0.000,33.495000
8752,CA-2016-105662,05-05-2016,09-05-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.24800,4,0.200,31.471200
8753,CA-2016-105662,05-05-2016,09-05-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48000,3,0.200,19.966500
8754,CA-2017-152198,09-09-2017,10-09-2017,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.71200,6,0.200,5.977800
8755,CA-2017-152198,09-09-2017,10-09-2017,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86000,3,0.700,-3.564000
8756,CA-2017-152198,09-09-2017,10-09-2017,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.25800,2,0.700,-5.215000
8757,CA-2016-114307,22-07-2016,26-07-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68000,2,0.000,10.550400
8758,CA-2016-114307,22-07-2016,26-07-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84000,8,0.000,24.883200
8759,CA-2016-114307,22-07-2016,26-07-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42000,3,0.000,9.322800
8760,CA-2016-114307,22-07-2016,26-07-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.40000,3,0.000,2.592000
8761,CA-2016-159891,31-01-2016,06-02-2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99000,1,0.000,635.495000
8762,CA-2016-159891,31-01-2016,06-02-2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36000,8,0.000,58.919200
8763,CA-2016-112578,29-12-2016,02-01-2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03000,1,0.000,4.068700
8764,CA-2016-112578,29-12-2016,02-01-2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96000,2,0.000,7.269600
8765,CA-2015-107083,21-11-2015,27-11-2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.34400,2,0.200,0.734800
8766,CA-2015-107083,21-11-2015,27-11-2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.69600,2,0.800,-2.544000
8767,CA-2015-107083,21-11-2015,27-11-2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.58800,3,0.800,-67.617000
8768,CA-2015-107083,21-11-2015,27-11-2015,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98000,5,0.800,-13.167000
8769,CA-2015-151722,05-10-2015,09-10-2015,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.00000,4,0.200,57.600000
8770,CA-2016-151148,12-09-2016,13-09-2016,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.95200,3,0.200,9.184500
8771,CA-2016-151148,12-09-2016,13-09-2016,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.13600,4,0.200,5.196000
8772,CA-2017-115882,14-09-2017,17-09-2017,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.78400,4,0.200,94.278400
8773,CA-2017-115882,14-09-2017,17-09-2017,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.35200,3,0.200,23.235000
8774,CA-2015-132276,23-02-2015,28-02-2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88000,6,0.000,6.720000
8775,CA-2015-132276,23-02-2015,28-02-2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.89600,2,0.200,3.813600
8776,CA-2016-163636,05-12-2016,09-12-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.53600,2,0.200,0.309400
8777,CA-2016-102813,02-07-2016,03-07-2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43000,5,0.300,0.000000
8778,CA-2016-102813,02-07-2016,03-07-2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.47200,8,0.200,14.515200
8779,CA-2017-135377,13-12-2017,18-12-2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.97600,3,0.200,7.199400
8780,CA-2015-165813,20-03-2015,22-03-2015,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.30400,3,0.200,2.564100
8781,CA-2015-133585,01-03-2015,04-03-2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.32800,2,0.200,6.224400
8782,CA-2015-133585,01-03-2015,04-03-2015,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.99840,6,0.320,-36.117600
8783,CA-2016-116911,15-09-2016,20-09-2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.41600,4,0.200,6.635200
8784,CA-2016-116911,15-09-2016,20-09-2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39000,3,0.000,259.529700
8785,US-2017-129224,17-03-2017,23-03-2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.60800,2,0.200,1.670400
8786,CA-2017-145765,28-05-2017,02-06-2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96000,5,0.200,19.596000
8787,CA-2017-145765,28-05-2017,02-06-2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,15.55200,3,0.200,5.443200
8788,CA-2017-145765,28-05-2017,02-06-2017,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.96800,4,0.200,54.393600
8789,CA-2017-126914,15-06-2017,19-06-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35200,3,0.200,52.376400
8790,CA-2017-126914,15-06-2017,19-06-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.72800,2,0.200,-3.886400
8791,CA-2015-169572,06-09-2015,12-09-2015,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62000,9,0.000,21.445200
